"","country","decade","genre_family","count","population"
"1045","united kingdom",2000,"countryfolk",99,62388151.4736842
"1046","united kingdom",2000,"jazz",22,62388151.4736842
"1047","united kingdom",2000,"metal",91,62388151.4736842
"1048","united kingdom",2000,"electro",119,62388151.4736842
"1049","united states",1960,"rock",130,192498900
"1050","united states",1960,"metal",1,192498900
"1051","united states",1960,"hiphop",72,192498900
"1052","united states",1960,NA,421,192498900
"1053","united states",1960,"electro",1,192498900
"1054","united states",1960,"countryfolk",166,192498900
"1055","united states",1960,"jazz",28,192498900
"1056","united states",1970,"jazz",32,215025900
"1057","united states",1970,"punk",4,215025900
"1058","united states",1970,"rock",267,215025900
"1059","united states",1970,NA,682,215025900
"1060","united states",1970,"hiphop",77,215025900
"1061","united states",1970,"countryfolk",188,215025900
"1062","united states",1980,"punk",47,236963600
"1063","united states",1980,NA,973,236963600
"1064","united states",1980,"rock",451,236963600
"1065","united states",1980,"jazz",31,236963600
"1066","united states",1980,"hiphop",156,236963600
"1067","united states",1980,"electro",8,236963600
"1068","united states",1980,"metal",105,236963600
"1069","united states",1980,"countryfolk",177,236963600
"1070","united states",1990,"countryfolk",393,264538600
"1071","united states",1990,"punk",103,264538600
"1072","united states",1990,"hiphop",468,264538600
"1073","united states",1990,"rock",956,264538600
"1074","united states",1990,NA,2403,264538600
"1075","united states",1990,"jazz",52,264538600
"1076","united states",1990,"metal",233,264538600
"1077","united states",1990,"electro",29,264538600
"1078","united states",2000,"hiphop",1130,305679830
"1079","united states",2000,"metal",488,305679830
"1080","united states",2000,"punk",250,305679830
"1081","united states",2000,"rock",1884,305679830
"1082","united states",2000,"jazz",80,305679830
"1083","united states",2000,"countryfolk",651,305679830
"1084","united states",2000,"electro",138,305679830
"1085","united states",2000,NA,4586,305679830
"1086","uruguay",1960,NA,2,2675201.8
"1087","uruguay",1970,NA,1,2839566.9
"1088","uruguay",1970,"rock",1,2839566.9
"1089","uruguay",1980,NA,4,3001818.5
"1090","uruguay",1980,"rock",1,3001818.5
"1091","uruguay",1990,"hiphop",2,3211551.2
"1092","uruguay",1990,NA,12,3211551.2
"1093","uruguay",1990,"rock",1,3211551.2
"1094","uruguay",2000,"hiphop",1,3363388.68421053
"1095","uruguay",2000,NA,15,3363388.68421053
"1096","uruguay",2000,"rock",2,3363388.68421053
"1097","vietnam",1990,NA,1,73952482.2
"1098","vietnam",2000,"metal",2,87385255.5263158
"1099","vietnam",2000,NA,4,87385255.5263158
"1100","world",1960,"electro",1,3300129243.8
"1101","world",1960,"countryfolk",12,3300129243.8
"1102","world",1960,"rock",14,3300129243.8
"1103","world",1960,"hiphop",14,3300129243.8
"1104","world",1960,NA,122,3300129243.8
"1105","world",1970,"punk",1,4023441813.3
"1106","world",1970,"rock",68,4023441813.3
"1107","world",1970,"jazz",2,4023441813.3
"1108","world",1970,"hiphop",22,4023441813.3
"1109","world",1970,NA,212,4023441813.3
"1110","world",1970,"countryfolk",23,4023441813.3
"1111","world",1970,"metal",1,4023441813.3
"1112","world",1980,"hiphop",44,4804490235.5
"1113","world",1980,"countryfolk",16,4804490235.5
"1114","world",1980,"electro",5,4804490235.5
"1115","world",1980,"rock",82,4804490235.5
"1116","world",1980,"metal",36,4804490235.5
"1117","world",1980,"punk",6,4804490235.5
"1118","world",1980,"jazz",2,4804490235.5
"1119","world",1980,NA,375,4804490235.5
"1120","world",1990,NA,1155,5662612197.6
"1121","world",1990,"jazz",4,5662612197.6
"1122","world",1990,"electro",21,5662612197.6
"1123","world",1990,"hiphop",121,5662612197.6
"1124","world",1990,"punk",18,5662612197.6
"1125","world",1990,"countryfolk",56,5662612197.6
"1126","world",1990,"metal",134,5662612197.6
"1127","world",1990,"rock",215,5662612197.6
"1128","world",2000,"punk",134,6845287530.63158
"1129","world",2000,"rock",1110,6845287530.63158
"1130","world",2000,"hiphop",694,6845287530.63158
"1131","world",2000,"jazz",20,6845287530.63158
"1132","world",2000,"countryfolk",221,6845287530.63158
"1133","world",2000,"electro",141,6845287530.63158
"1134","world",2000,NA,5203,6845287530.63158
"1135","world",2000,"metal",624,6845287530.63158
"1136","zambia",2000,NA,1,13492239
"1137","zambia",2000,"hiphop",1,13492239
