"","country","decade","genre_family","count","population"
"762","united kingdom",1990,"countryfolk",40,57950978.5
"763","united kingdom",1990,"countryfolk",40,29183.3
"764","united kingdom",2000,"countryfolk",110,62388151.4736842
"765","united kingdom",2000,"countryfolk",110,33195.7894736842
"766","united kingdom",2000,"electro",134,62388151.4736842
"767","united kingdom",2000,"electro",134,33195.7894736842
"768","united kingdom",2000,"hiphop",398,62388151.4736842
"769","united kingdom",2000,"hiphop",398,33195.7894736842
"770","united kingdom",2000,"jazz",23,62388151.4736842
"771","united kingdom",2000,"jazz",23,33195.7894736842
"772","united kingdom",2000,"metal",108,62388151.4736842
"773","united kingdom",2000,"metal",108,33195.7894736842
"774","united kingdom",2000,"rock",654,62388151.4736842
"775","united kingdom",2000,"rock",654,33195.7894736842
"776","united states of america",1960,"countryfolk",168,192498900
"777","united states of america",1960,"jazz",29,192498900
"778","united states of america",1960,"metal",1,192498900
"779","united states of america",1960,"electro",1,192498900
"780","united states of america",1960,"hiphop",73,192498900
"781","united states of america",1960,"rock",135,192498900
"782","united states of america",1970,"countryfolk",193,215025900
"783","united states of america",1970,"hiphop",80,215025900
"784","united states of america",1970,"jazz",33,215025900
"785","united states of america",1970,"rock",282,215025900
"786","united states of america",1980,"hiphop",168,236963600
"787","united states of america",1980,"jazz",33,236963600
"788","united states of america",1980,"metal",115,236963600
"789","united states of america",1980,"rock",466,236963600
"790","united states of america",1980,"countryfolk",183,236963600
"791","united states of america",1980,"electro",9,236963600
"792","united states of america",1990,"countryfolk",398,264538600
"793","united states of america",1990,"electro",36,264538600
"794","united states of america",1990,"metal",262,264538600
"795","united states of america",1990,"rock",1006,264538600
"796","united states of america",1990,"hiphop",526,264538600
"797","united states of america",1990,"jazz",54,264538600
"798","united states of america",2000,"countryfolk",685,305679830
"799","united states of america",2000,"electro",169,305679830
"800","united states of america",2000,"hiphop",1341,305679830
"801","united states of america",2000,"jazz",82,305679830
"802","united states of america",2000,"metal",554,305679830
"803","united states of america",2000,"rock",2045,305679830
"804","uruguay",1970,"rock",1,2839566.9
"805","uruguay",1980,"rock",1,3001818.5
"806","uruguay",1990,"rock",1,3211551.2
"807","uruguay",1990,"hiphop",2,3211551.2
"808","uruguay",2000,"hiphop",1,3363388.68421053
"809","uruguay",2000,"rock",2,3363388.68421053
"810","venezuela",1980,"hiphop",1,17130747.6
"811","venezuela",1980,"metal",1,17130747.6
"812","venezuela",1990,"rock",1,21696099.7
"813","venezuela",1990,"hiphop",3,21696099.7
"814","venezuela",2000,"electro",1,27704879.5263158
"815","venezuela",2000,"hiphop",3,27704879.5263158
"816","venezuela",2000,"metal",2,27704879.5263158
"817","venezuela",2000,"rock",1,27704879.5263158
"818","vietnam",2000,"metal",2,87385255.5263158
"819","world",1960,"hiphop",14,3300129243.8
"820","world",1960,"countryfolk",12,3300129243.8
"821","world",1960,"electro",1,3300129243.8
"822","world",1960,"rock",14,3300129243.8
"823","world",1970,"rock",68,4023441813.3
"824","world",1970,"countryfolk",23,4023441813.3
"825","world",1970,"hiphop",22,4023441813.3
"826","world",1970,"jazz",2,4023441813.3
"827","world",1970,"metal",1,4023441813.3
"828","world",1980,"countryfolk",16,4804490235.5
"829","world",1980,"electro",5,4804490235.5
"830","world",1980,"metal",36,4804490235.5
"831","world",1980,"rock",82,4804490235.5
"832","world",1980,"hiphop",45,4804490235.5
"833","world",1980,"jazz",2,4804490235.5
"834","world",1990,"countryfolk",56,5662612197.6
"835","world",1990,"jazz",4,5662612197.6
"836","world",1990,"metal",134,5662612197.6
"837","world",1990,"electro",21,5662612197.6
"838","world",1990,"hiphop",124,5662612197.6
"839","world",1990,"rock",215,5662612197.6
"840","world",2000,"countryfolk",224,6845287530.63158
"841","world",2000,"electro",143,6845287530.63158
"842","world",2000,"hiphop",737,6845287530.63158
"843","world",2000,"jazz",20,6845287530.63158
"844","world",2000,"metal",630,6845287530.63158
"845","world",2000,"rock",1112,6845287530.63158
"846","zambia",2000,"hiphop",1,13492239
